ID,底本/出典,データベースID,史料名,記述内容,記述場所,場所（町、寺名、場所データ）,年月日（作成）,年月日（作成）2,年月日（被害）,年月日（被害）3,伝聞/体験,被害種別,緯度経度,座標/レベル,座標に関する備考,備考
1552,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,「二十二日夜の八つ時半（午前三時）より明け六つ（午前六時）まで三時間ばかりの間に、二十五度の地震があり、その内大震九度、二十三日の夜中までに大小の地震合して百三十六回あったという」（『船橋市史前編』）,山野村,山野村,－,－,1703/12/31,元禄16/11/23,"伝聞・
体験",余震,"35.704025,139.962870",3,千葉県船橋市山野町付近。,
1553,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,同、江戸武家町家共不及申、御城石垣悉く崩れ、御殿御破損す。武家屋敷出火、地震と共に大火事、不思議のよし上下申候。,山野村,江戸城下,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.043221,139.840103",2,便宜的に皇居に置く。,
1554,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,同、江戸武家町家共不及申、御城石垣悉く崩れ、御殿御破損す。武家屋敷出火、地震と共に大火事、不思議のよし上下申候。,山野村,江戸城,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.043221,139.840103",3,便宜的に皇居に置く。,
1555,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,同、江戸武家町家共不及申、御城石垣悉く崩れ、御殿御破損す。武家屋敷出火、地震と共に大火事、不思議のよし上下申候。,山野村,江戸城下,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.043221,139.840103",2,便宜的に皇居に置く。,
1556,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,同夜、相州小田原にても地震と大火壱度、人多く死す。,山野村,小田原,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.251334,139.154094",1,便宜的に小田原城跡に置く。,
1557,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,惣じめ相模阿波（安房）上総下総四ケ国武州の義不及沙汰、地震津波火事にて人二十二万七千余人死す。御吟味の上御書上げ如此,山野村,相模,－,－,1703/12/31,元禄16/11/23,伝聞,津浪被害,"35.446388,139.390839",1,便宜的に小田原城跡に置く。,
1558,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,惣じめ相模阿波（安房）上総下総四ケ国武州の義不及沙汰、地震津波火事にて人二十二万七千余人死す。御吟味の上御書上げ如此,山野村,相模,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.446388,139.390839",1,便宜的に小田原城跡に置く。,
1559,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,惣じめ相模阿波（安房）上総下総四ケ国武州の義不及沙汰、地震津波火事にて人二十二万七千余人死す。御吟味の上御書上げ如此,山野村,安房,－,－,1703/12/31,元禄16/11/23,伝聞,津浪被害,"35.043221,139.840103",1,便宜的に南房総市役所に置く。,
1560,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,惣じめ相模阿波（安房）上総下総四ケ国武州の義不及沙汰、地震津波火事にて人二十二万七千余人死す。御吟味の上御書上げ如此,山野村,安房,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.043221,139.840103",1,便宜的に南房総市役所に置く。,
1561,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,惣じめ相模阿波（安房）上総下総四ケ国武州の義不及沙汰、地震津波火事にて人二十二万七千余人死す。御吟味の上御書上げ如此,山野村,上総,－,－,1703/12/31,元禄16/11/23,伝聞,津浪被害,"35.498055,140.115555",1,便宜的に市原市役所に置く。,
1562,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,惣じめ相模阿波（安房）上総下総四ケ国武州の義不及沙汰、地震津波火事にて人二十二万七千余人死す。御吟味の上御書上げ如此,山野村,上総,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.498055,140.115555",1,便宜的に市原市役所に置く。,
1563,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,惣じめ相模阿波（安房）上総下総四ケ国武州の義不及沙汰、地震津波火事にて人二十二万七千余人死す。御吟味の上御書上げ如此,山野村,下総,－,－,1703/12/31,元禄16/11/23,伝聞,津浪被害,"35.721857,139.931067",1,便宜的に市川市役所に置く。,
1564,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,惣じめ相模阿波（安房）上総下総四ケ国武州の義不及沙汰、地震津波火事にて人二十二万七千余人死す。御吟味の上御書上げ如此,山野村,下総,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.721857,139.931067",1,便宜的に市川市役所に置く。,
1565,『新収日本地震史料』第2巻 別巻,,「青山勘右衛門貞長手記（旧山野村）」（『船橋市史前編』）,右大地震より明る五六月迄一日に一度二度宛地震止事なし,山野村,山野村,－,－,～1704/6・7,～宝永1/5・6,体験,余震,"35.704025,139.962870",3,千葉県船橋市山野町付近。,
1566,『新収日本地震史料』第2巻 別巻,,『東葛飾郡誌』（『千葉県気象災害史』）,浦安、船橋地方津波にて人畜多く死す,－,浦安,－,－,1703/12/31,元禄16/11/23,伝聞,津浪被害,"35.653160,139.901984",2,便宜的に浦安市役所に置く。,
1567,『新収日本地震史料』第2巻 別巻,,『東葛飾郡誌』（『千葉県気象災害史』）,浦安、船橋地方津波にて人畜多く死す,－,浦安,－,－,1703/12/31,元禄16/11/23,伝聞,人的被害,"35.653160,139.901984",2,便宜的に浦安市役所に置く。,
1568,『新収日本地震史料』第2巻 別巻,,『東葛飾郡誌』（『千葉県気象災害史』）,浦安、船橋地方津波にて人畜多く死す,－,浦安,－,－,1703/12/31,元禄16/11/23,伝聞,その他被害（牛馬ほか）,"35.653160,139.901984",2,便宜的に浦安市役所に置く。,
1569,『新収日本地震史料』第2巻 別巻,,『東葛飾郡誌』（『千葉県気象災害史』）,浦安、船橋地方津波にて人畜多く死す,－,船橋,－,－,1703/12/31,元禄16/11/23,伝聞,津浪被害,"35.694722,139.982504",2,便宜的に船橋市役所に置く。,
1570,『新収日本地震史料』第2巻 別巻,,『東葛飾郡誌』（『千葉県気象災害史』）,浦安、船橋地方津波にて人畜多く死す,－,船橋,－,－,1703/12/31,元禄16/11/23,伝聞,人的被害,"35.694722,139.982504",2,便宜的に船橋市役所に置く。,
1571,『新収日本地震史料』第2巻 別巻,,『東葛飾郡誌』（『千葉県気象災害史』）,浦安、船橋地方津波にて人畜多く死す,－,船橋,－,－,1703/12/31,元禄16/11/23,伝聞,その他被害（牛馬ほか）,"35.694722,139.982504",2,便宜的に船橋市役所に置く。,
1572,『新収日本地震史料』第2巻 別巻,,「本興寺供養塔碑記」（『長生村史』）,維元禄十有六年癸未十一月二十二日之夜於当国一松、大地震尋揚大波。鳴々天乎、是時民屋流、牛馬斃、死亡之人不知幾千万矣。今也帰当寺有縁死者千名簿勤、回向於後世者也,－,一松,－,－,1703/12/31,元禄16/11/23,伝聞,津浪被害,"35.407319,140.380082",3,千葉県長生郡長生村一松丁付近。,
1573,『新収日本地震史料』第2巻 別巻,,「本興寺供養塔碑記」（『長生村史』）,維元禄十有六年癸未十一月二十二日之夜於当国一松、大地震尋揚大波。鳴々天乎、是時民屋流、牛馬斃、死亡之人不知幾千万矣。今也帰当寺有縁死者千名簿勤、回向於後世者也,－,一松,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.407319,140.380082",3,千葉県長生郡長生村一松丁付近。,
1574,『新収日本地震史料』第2巻 別巻,,「本興寺供養塔碑記」（『長生村史』）,維元禄十有六年癸未十一月二十二日之夜於当国一松、大地震尋揚大波。鳴々天乎、是時民屋流、牛馬斃、死亡之人不知幾千万矣。今也帰当寺有縁死者千名簿勤、回向於後世者也,－,一松,－,－,1703/12/31,元禄16/11/23,伝聞,その他被害（牛馬）,"35.407319,140.380082",3,千葉県長生郡長生村一松丁付近。,
1575,『新収日本地震史料』第2巻 別巻,,「本興寺供養塔碑記」（『長生村史』）,維元禄十有六年癸未十一月二十二日之夜於当国一松、大地震尋揚大波。鳴々天乎、是時民屋流、牛馬斃、死亡之人不知幾千万矣。今也帰当寺有縁死者千名簿勤、回向於後世者也,－,一松,－,－,1703/12/31,元禄16/11/23,伝聞,人的被害,"35.407319,140.380082",3,千葉県長生郡長生村一松丁付近。,
1576,『新収日本地震史料』第2巻 別巻,,『市川市史年表』,元禄一六癸未一七〇三一月二三日、大地震のため行徳領の塩除堤大破,－,塩除堤（行徳駅付近ヵ）,－,－,1703/12/31,元禄16/11/23,伝聞,その他被害（治水）,"35.686285,139.911522",3,千葉県市川市湊付近。,
1577,『新収日本地震史料』第2巻 別巻,,『銚子市史』（『稿本野田市年表二』）,銚子附近には津浪三回押寄せ、船着場を崩し、家屋流失一戸、納屋数戸潰さる,－,銚子,－,－,1703/12/31,元禄16/11/23,伝聞,津浪被害,"35.734701,140.826571",3,便宜的に銚子市役所に置く。,
1578,『新収日本地震史料』第2巻 別巻,,『銚子市史』（『稿本野田市年表二』）,銚子附近には津浪三回押寄せ、船着場を崩し、家屋流失一戸、納屋数戸潰さる,－,銚子,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.734701,140.826571",3,便宜的に銚子市役所に置く。,
1579,『新収日本地震史料』第2巻 別巻,,「祐之地震道記」,戸塚の駅にやとりとりぬ。丑半刻はかり、大地震、戸障子、小壁へた／＼と崩れかゝる。,－,戸塚駅,1703/12/31,元禄16/11/23,1703/12/31,元禄16/11/23,体験,建物被害,"35.397752,139.530702",3,代表点を戸塚宿澤邊本陣跡に置く。,
1580,『新収日本地震史料』第2巻 別巻,,「祐之地震道記」,庭の間、弐間四方の所に、築山あり。後は山也。山のうちに、小塀を構へたり。退へき道もなし。山も崩れ落て、危く見えたり。,－,戸塚駅,1703/12/31,元禄16/11/23,1703/12/31,元禄16/11/23,体験,山崩,"35.397752,139.530702",3,代表点を戸塚宿澤邊本陣跡に置く。,
1581,『新収日本地震史料』第2巻 別巻,,「祐之地震道記」,海道の北方へ走出んとしたりけれは、はや左右の家顛倒して、道を塞く。その崩れたる家の屋ねの上を、素足にてあゆむ。大地も裂破れて、溝洫のことく泥水湧出る。,－,戸塚駅,1703/12/31,元禄16/11/23,1703/12/31,元禄16/11/23,体験,地変,"35.397752,139.530702",3,代表点を戸塚宿澤邊本陣跡に置く。,
1582,『新収日本地震史料』第2巻 別巻,,「祐之地震道記」,吉田橋といふ所の、鎌倉道の辺に、光行、祐之やすらふ。此所に寺あり、妙性寺と云。見るかうちに、此寺顛倒して、住持の坊主、圧て死す,－,妙性寺（妙秀寺ヵ）,1703/12/31,元禄16/11/23,1703/12/31,元禄16/11/23,体験,建物被害,"35.406051,139.539982",3,妙秀寺（神奈川県横浜市戸塚区吉田町）ヵ。,
1583,『新収日本地震史料』第2巻 別巻,,「祐之地震道記」,吉田橋といふ所の、鎌倉道の辺に、光行、祐之やすらふ。此所に寺あり、妙性寺と云。見るかうちに、此寺顛倒して、住持の坊主、圧て死す,－,妙性寺（妙秀寺ヵ）,1703/12/31,元禄16/11/23,1703/12/31,元禄16/11/23,体験,人的被害,"35.406051,139.539982",3,妙秀寺（神奈川県横浜市戸塚区吉田町）ヵ。,
1584,『新収日本地震史料』第2巻 別巻,,「祐之地震道記」,人を駅家へ遣し、帰りて語けるは、町の山方の家にて、哀いたはしき事を見たりし。家たふれて、鴨居にて首を押へられたる者あり。苦しけなる息をつきて、顔をもたけ／＼したり。其あたりに助けんとする者もなかりしか、帰るさに見たりけれは、もはや気を絶ぬとそ。其外、親子四五人同し枕に圧て、命をうしなふものもあり。一人二人は数もしらす。馬も四疋をうちひさかれて、海道の側に仆れたるも有。目ももあてられぬ有様也。駅の西山の寺の前には、死人を斂て置きたる者、弐拾人計も有とかたりける。,－,戸塚（山側）,1703/12/31,元禄16/11/23,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.397752,139.530702",3,代表点を戸塚宿澤邊本陣跡に置く。,
